# DecayCore target curve
# Target: BK_Light
# Frequency_Hz Magnitude_dB
1680.762842 -1.408458
1713.088092 -1.427853
1746.035038 -1.447621
1779.615635 -1.467769
1813.842070 -1.488305
1848.726765 -1.509236
1884.282380 -1.530569
1920.521817 -1.552313
1957.458229 -1.574475
1995.105020 -1.597063
2033.475852 -1.611717
2072.584651 -1.625405
2112.445610 -1.639356
2153.073194 -1.653576
2194.482147 -1.668069
2236.687498 -1.682841
2279.704562 -1.697897
2323.548952 -1.713242
2368.236578 -1.728883
2413.783658 -1.744824
2460.206722 -1.761072
2507.522618 -1.777633
2555.748515 -1.794512
2604.901917 -1.811716
2655.000660 -1.829250
2706.062927 -1.847122
2758.107249 -1.865338
2811.152512 -1.883903
2865.217968 -1.902826
2920.323237 -1.922113
2976.488317 -1.941771
3033.733591 -1.961807
3092.079835 -1.982228
3151.548222 -2.003042
3212.160333 -2.024256
3273.938167 -2.045878
3336.904142 -2.067916
3401.081109 -2.090378
3466.492359 -2.113272
3533.161630 -2.136607
3601.113117 -2.160390
3670.371481 -2.184630
3740.961854 -2.209337
3812.909857 -2.234518
3886.241598 -2.260185
3960.983691 -2.286344
4037.163260 -2.307433
4114.807952 -2.322962
4193.945945 -2.338789
4274.605958 -2.354921
4356.817264 -2.371363
4440.609698 -2.388122
4526.013668 -2.405203
4613.060170 -2.422612
4701.780792 -2.440356
4792.207733 -2.458442
4884.373808 -2.476875
4978.312466 -2.495662
5074.057799 -2.514812
5171.644552 -2.534329
5271.108142 -2.554222
5372.484663 -2.574497
5475.810907 -2.595162
5581.124372 -2.616225
5688.463277 -2.637693
5797.866576 -2.659573
5909.373973 -2.681875
6023.025934 -2.704605
6138.863706 -2.727773
6256.929325 -2.751386
6377.265641 -2.775453
6499.916322 -2.799983
6624.925882 -2.824985
6752.339687 -2.850468
6882.203975 -2.876441
7014.565877 -2.902913
7149.473428 -2.929895
7286.975587 -2.957395
7427.122254 -2.985424
7569.964290 -3.013993
7715.553534 -3.043111
7863.942821 -3.072789
8015.186003 -3.101708
8169.337968 -3.119051
8326.454659 -3.136726
8486.593094 -3.154742
8649.811390 -3.173104
8816.168780 -3.191819
8985.725636 -3.210894
9158.543492 -3.230336
9334.685066 -3.250152
9514.214280 -3.270349
9697.196288 -3.290935
9883.697494 -3.311916
10073.785583 -3.333301
10267.529539 -3.355097
10464.999673 -3.377312
10666.267648 -3.399955
10871.406508 -3.423033
11080.490698 -3.446555
11293.596097 -3.470530
11510.800043 -3.494965
11732.181362 -3.519870
11957.820394 -3.545255
12187.799025 -3.571127
12422.200718 -3.597498
12661.110539 -3.624375
12904.615189 -3.651769
13152.803040 -3.679690
13405.764160 -3.708148
13663.590352 -3.737154
13926.375184 -3.766717
14194.214021 -3.796849
14467.204065 -3.827560
14745.444387 -3.858862
15029.035962 -3.890767
15318.081709 -3.923284
15612.686524 -3.956427
15912.957323 -3.990208
16219.003077 -4.021900
16530.934851 -4.053093
16848.865849 -4.084887
17172.911452 -4.117291
17503.189257 -4.150319
17839.819126 -4.183982
18182.923225 -4.218292
18532.626070 -4.253263
18889.054569 -4.288905
19252.338076 -4.325234
19622.608428 -4.362261
20000.000000 -4.400000
