# DecayCore target curve
# Target: Cinema
# Frequency_Hz Magnitude_dB
686.535985 0.000000
699.739780 0.000000
713.197516 0.000000
726.914079 0.000000
740.894445 0.000000
755.143688 0.000000
769.666979 0.000000
784.469590 0.000000
799.556892 0.000000
814.934360 0.000000
830.607574 0.000000
846.582224 0.000000
862.864106 0.000000
879.459130 0.000000
896.373316 0.000000
913.612805 0.000000
931.183852 0.000000
949.092834 0.000000
967.346250 0.000000
985.950724 0.000000
1004.913009 0.000000
1024.239986 0.000000
1043.938669 0.000000
1064.016207 0.000000
1084.479885 0.000000
1105.337131 0.000000
1126.595513 0.000000
1148.262748 0.000000
1170.346697 0.000000
1192.855375 0.000000
1215.796951 0.000000
1239.179751 0.000000
1263.012260 0.000000
1287.303127 0.000000
1312.061169 0.000000
1337.295369 0.000000
1363.014885 0.000000
1389.229052 0.000000
1415.947382 0.000000
1443.179573 0.000000
1470.935506 0.000000
1499.225255 0.000000
1528.059086 0.000000
1557.447463 0.000000
1587.401052 0.000000
1617.930723 0.000000
1649.047555 0.000000
1680.762842 0.000000
1713.088092 0.000000
1746.035038 0.000000
1779.615635 0.000000
1813.842070 0.000000
1848.726765 0.000000
1884.282380 0.000000
1920.521817 0.000000
1957.458229 0.000000
1995.105020 0.000000
2033.475852 -0.050214
2072.584651 -0.108877
2112.445610 -0.168668
2153.073194 -0.229610
2194.482147 -0.291723
2236.687498 -0.355031
2279.704562 -0.419557
2323.548952 -0.485323
2368.236578 -0.552355
2413.783658 -0.620675
2460.206722 -0.690310
2507.522618 -0.761284
2555.748515 -0.833623
2604.901917 -0.907353
2655.000660 -0.982501
2706.062927 -1.059094
2758.107249 -1.137161
2811.152512 -1.216729
2865.217968 -1.297827
2920.323237 -1.380485
2976.488317 -1.464732
3033.733591 -1.550600
3092.079835 -1.638120
3151.548222 -1.727322
3212.160333 -1.818241
3273.938167 -1.910907
3336.904142 -2.005356
3401.081109 -2.101622
3466.492359 -2.199739
3533.161630 -2.299742
3601.113117 -2.401670
3670.371481 -2.505557
3740.961854 -2.611443
3812.909857 -2.719365
3886.241598 -2.829362
3960.983691 -2.941476
4037.163260 -3.055745
4114.807952 -3.172212
4193.945945 -3.290919
4274.605958 -3.411909
4356.817264 -3.535226
4440.609698 -3.660915
4526.013668 -3.789021
4613.060170 -3.919590
4701.780792 -4.052671
4792.207733 -4.188312
4884.373808 -4.326561
4978.312466 -4.467469
5074.057799 -4.611087
5171.644552 -4.757467
5271.108142 -4.906662
5372.484663 -5.058727
5475.810907 -5.213716
5581.124372 -5.371687
5688.463277 -5.532695
5797.866576 -5.696800
5909.373973 -5.864061
6023.025934 -6.034539
6138.863706 -6.208296
6256.929325 -6.385394
6377.265641 -6.565898
6499.916322 -6.749874
6624.925882 -6.937389
6752.339687 -7.128510
6882.203975 -7.323306
7014.565877 -7.521849
7149.473428 -7.724210
7286.975587 -7.930463
7427.122254 -8.140683
7569.964290 -8.354946
7715.553534 -8.573330
7863.942821 -8.795914
8015.186003 -9.011390
8169.337968 -9.127003
8326.454659 -9.244841
8486.593094 -9.364945
8649.811390 -9.487359
8816.168780 -9.612127
8985.725636 -9.739294
9158.543492 -9.868908
9334.685066 -10.001014
9514.214280 -10.135661
9697.196288 -10.272897
9883.697494 -10.412773
10073.785583 -10.555339
10267.529539 -10.700647
10464.999673 -10.848750
10666.267648 -10.999701
10871.406508 -11.153555
11080.490698 -11.310368
11293.596097 -11.470197
11510.800043 -11.633100
11732.181362 -11.799136
11957.820394 -11.968365
12187.799025 -12.140849
12422.200718 -12.316651
12661.110539 -12.495833
12904.615189 -12.678461
13152.803040 -12.864602
13405.764160 -13.054323
13663.590352 -13.247693
13926.375184 -13.444781
14194.214021 -13.645661
14467.204065 -13.850403
14745.444387 -14.059083
15029.035962 -14.271777
15318.081709 -14.488561
15612.686524 -14.709515
15912.957323 -14.934718
16219.003077 -15.164252
16530.934851 -15.398201
16848.865849 -15.636649
17172.911452 -15.879684
17503.189257 -16.127392
17839.819126 -16.379864
18182.923225 -16.637192
18532.626070 -16.899470
18889.054569 -17.166791
19252.338076 -17.439254
19622.608428 -17.716956
20000.000000 -18.000000
